,baseDate,baseTime,T1H,RN1,REH,PTY,WSD
2023,20220326,0700,14.5,0.0,69.0,0.0,3.2
2024,20220326,0800,14.1,0.0,69.0,0.0,3.1
2025,20220326,0900,12.5,0.0,74.0,0.0,3.9
2026,20220326,1000,12.0,0.0,71.0,0.0,3.5
2027,20220326,1100,11.3,0.0,55.0,0.0,1.3
2028,20220326,1200,10.3,0.0,56.0,0.0,1.8
2029,20220326,1300,10.0,0.0,60.0,0.0,3.0
2030,20220326,1400,9.3,0.0,60.0,0.0,1.2
2031,20220326,1500,8.6,0.0,58.0,0.0,2.0
2032,20220326,1600,7.6,0.0,65.0,0.0,1.5
2033,20220326,1700,6.9,0.0,69.0,0.0,1.1
2034,20220326,1800,6.1,0.0,72.0,0.0,0.9
2035,20220326,1900,5.9,0.0,74.0,0.0,2.1
2036,20220326,2000,5.7,0.0,75.0,0.0,1.5
2037,20220326,2100,5.5,0.0,77.0,0.0,1.5
2038,20220326,2200,6.5,0.0,74.0,0.0,1.5
2039,20220326,2300,8.4,0.0,70.0,0.0,2.5
2040,20220327,0000,9.7,0.0,60.0,0.0,3.2
2041,20220327,0100,10.3,0.0,51.0,0.0,3.6
2042,20220327,0200,11.6,0.0,44.0,0.0,4.5
2043,20220327,0300,12.1,0.0,48.0,0.0,3.7
2044,20220327,0400,11.9,0.0,40.0,0.0,5.2
2045,20220327,0500,11.5,0.0,34.0,0.0,6.6
2046,20220327,0600,11.7,0.0,28.0,0.0,4.3
2047,20220327,0700,9.7,0.0,27.0,0.0,6.6
2048,20220327,0800,8.8,0.0,30.0,0.0,4.5
2049,20220327,0900,7.5,0.0,33.0,0.0,3.6
2050,20220327,1000,6.9,0.0,34.0,0.0,3.4
2051,20220327,1100,6.4,0.0,33.0,0.0,2.3
2052,20220327,1200,5.3,0.0,35.0,0.0,1.5
2053,20220327,1300,5.3,0.0,38.0,0.0,2.8
2054,20220327,1400,5.1,0.0,38.0,0.0,1.8
2055,20220327,1500,4.7,0.0,43.0,0.0,2.4
2056,20220327,1600,3.9,0.0,45.0,0.0,2.2
2057,20220327,1700,3.6,0.0,45.0,0.0,1.2
2058,20220327,1800,2.7,0.0,51.0,0.0,1.7
2059,20220327,1900,1.9,0.0,54.0,0.0,2.0
2060,20220327,2000,1.5,0.0,52.0,0.0,1.9
2061,20220327,2100,1.9,0.0,53.0,0.0,1.4
2062,20220327,2200,4.4,0.0,48.0,0.0,2.1
2063,20220327,2300,7.5,0.0,37.0,0.0,1.6
2064,20220328,0000,9.6,0.0,28.0,0.0,1.2
2065,20220328,0100,11.6,0.0,20.0,0.0,1.9
2066,20220328,0200,12.3,0.0,20.0,0.0,2.2
2067,20220328,0300,13.6,0.0,19.0,0.0,2.3
2068,20220328,0400,14.4,0.0,20.0,0.0,1.8
2069,20220328,0500,14.7,0.0,18.0,0.0,2.1
2070,20220328,0600,14.6,0.0,21.0,0.0,3.5
2071,20220328,0700,13.7,0.0,22.0,0.0,3.5
2072,20220328,0800,12.2,0.0,30.0,0.0,3.6
2073,20220328,0900,10.2,0.0,35.0,0.0,3.5
2074,20220328,1000,8.8,0.0,34.0,0.0,2.5
2075,20220328,1100,8.0,0.0,40.0,0.0,1.7
2076,20220328,1200,7.2,0.0,40.0,0.0,2.5
2077,20220328,1300,6.6,0.0,39.0,0.0,1.1
2078,20220328,1400,5.7,0.0,42.0,0.0,1.1
2079,20220328,1500,5.1,0.0,45.0,0.0,0.9
2080,20220328,1600,4.7,0.0,49.0,0.0,0.8
2081,20220328,1700,4.1,0.0,50.0,0.0,2.4
2082,20220328,1800,3.8,0.0,49.0,0.0,1.2
2083,20220328,1900,3.5,0.0,56.0,0.0,2.4
2084,20220328,2000,3.4,0.0,58.0,0.0,1.5
2085,20220328,2100,3.6,0.0,60.0,0.0,2.0
2086,20220328,2200,6.0,0.0,54.0,0.0,2.0
2087,20220328,2300,8.9,0.0,48.0,0.0,1.2
2088,20220329,0000,11.4,0.0,44.0,0.0,2.2
2089,20220329,0100,12.7,0.0,48.0,0.0,3.5
2090,20220329,0200,13.8,0.0,42.0,0.0,3.3
2091,20220329,0300,14.9,0.0,41.0,0.0,3.3
2092,20220329,0400,15.1,0.0,44.0,0.0,3.6
2093,20220329,0500,14.8,0.0,40.0,0.0,4.4
2094,20220329,0600,15.3,0.0,39.0,0.0,3.9
2095,20220329,0700,14.5,0.0,44.0,0.0,3.0
2096,20220329,0800,13.5,0.0,50.0,0.0,2.4
2097,20220329,0900,11.9,0.0,56.0,0.0,1.8
2098,20220329,1000,10.9,0.0,61.0,0.0,1.9
2099,20220329,1100,10.4,0.0,63.0,0.0,2.0
2100,20220329,1200,9.7,0.0,64.0,0.0,1.1
2101,20220329,1300,9.2,0.0,67.0,0.0,0.5
2102,20220329,1400,8.7,0.0,70.0,0.0,1.0
2103,20220329,1500,8.2,0.0,72.0,0.0,0.4
2104,20220329,1600,7.8,0.0,75.0,0.0,0.5
2105,20220329,1700,7.5,0.0,77.0,0.0,1.2
2106,20220329,1800,6.8,0.0,78.0,0.0,1.9
2107,20220329,1900,6.2,0.0,79.0,0.0,1.6
2108,20220329,2000,6.0,0.0,80.0,0.0,2.0
2109,20220329,2100,6.2,0.0,82.0,0.0,2.3
2110,20220329,2200,8.6,0.0,75.0,0.0,2.2
2111,20220329,2300,10.1,0.0,69.0,0.0,2.1
2112,20220330,0000,12.5,0.0,60.0,0.0,2.0
2113,20220330,0100,14.7,0.0,54.0,0.0,2.0
2114,20220330,0200,15.7,0.0,51.0,0.0,1.8
2115,20220330,0300,14.7,0.0,61.0,0.0,2.3
2116,20220330,0400,13.3,0.0,75.0,1.0,1.7
2117,20220330,0500,12.5,0.4,83.0,0.0,2.3
2118,20220330,0600,12.7,0.0,82.0,0.0,1.4
2119,20220330,0700,12.6,0.0,80.0,0.0,2.9
2120,20220330,0800,12.4,0.0,81.0,0.0,1.2
2121,20220330,0900,12.2,0.0,85.0,0.0,1.9
2122,20220330,1000,11.8,0.0,86.0,0.0,1.3
2123,20220330,1100,11.5,0.0,86.0,0.0,1.3
2124,20220330,1200,11.2,0.0,87.0,0.0,2.5
2125,20220330,1300,11.0,0.0,88.0,0.0,2.0
2126,20220330,1400,10.4,0.0,88.0,0.0,2.4
2127,20220330,1500,10.2,0.0,89.0,0.0,2.2
2128,20220330,1600,10.0,0.0,88.0,0.0,0.7
2129,20220330,1700,9.6,0.0,88.0,0.0,3.1
2130,20220330,1800,9.2,0.0,85.0,0.0,3.0
2131,20220330,1900,9.0,0.0,83.0,0.0,3.2
2132,20220330,2000,8.6,0.0,81.0,0.0,3.5
2133,20220330,2100,8.5,0.0,81.0,0.0,1.0
2134,20220330,2200,9.3,0.0,79.0,0.0,1.0
2135,20220330,2300,10.0,0.0,72.0,0.0,2.0
2136,20220331,0000,11.4,0.0,67.0,0.0,2.0
2137,20220331,0100,12.5,0.0,61.0,0.0,1.8
2138,20220331,0200,13.6,0.0,57.0,0.0,1.9
2139,20220331,0300,13.7,0.0,53.0,0.0,3.4
2140,20220331,0400,14.5,0.0,50.0,0.0,2.9
2141,20220331,0500,14.6,0.0,46.0,0.0,4.0
2142,20220331,0600,14.4,0.0,46.0,0.0,4.0
2143,20220331,0700,13.6,0.0,44.0,0.0,3.5
2144,20220331,0800,13.2,0.0,46.0,0.0,2.9
2145,20220331,0900,12.1,0.0,47.0,0.0,2.7
2146,20220331,1000,11.4,0.0,48.0,0.0,3.1
2147,20220331,1100,10.2,0.0,54.0,0.0,2.9
2148,20220331,1200,9.0,0.0,60.0,0.0,0.9
2149,20220331,1300,8.1,0.0,61.0,0.0,2.4
2150,20220331,1400,7.4,0.0,63.0,0.0,1.2
2151,20220331,1500,7.0,0.0,68.0,0.0,2.5
2152,20220331,1600,6.2,0.0,70.0,0.0,2.7
2153,20220331,1700,5.7,0.0,71.0,0.0,2.0
2154,20220331,1800,5.5,0.0,74.0,0.0,2.0
2155,20220331,1900,5.0,0.0,76.0,0.0,2.2
2156,20220331,2000,4.6,0.0,76.0,0.0,2.3
2157,20220331,2100,5.0,0.0,75.0,0.0,2.2
2158,20220331,2200,7.2,0.0,68.0,0.0,2.7
2159,20220331,2300,-50.0,-1.0,-1.0,-1.0,-1.0
2160,20220401,0000,11.1,0.0,49.0,0.0,2.2
2161,20220401,0100,12.2,0.0,43.0,0.0,2.0
2162,20220401,0200,13.9,0.0,35.0,0.0,2.7
2163,20220401,0300,13.1,0.0,35.0,0.0,1.3
2164,20220401,0400,14.1,0.0,28.0,0.0,4.0
2165,20220401,0500,14.0,0.0,35.0,0.0,4.9
2166,20220401,0600,14.2,0.0,37.0,0.0,3.3
2167,20220401,0700,13.6,0.0,31.0,0.0,3.7
2168,20220401,0800,11.8,0.0,35.0,0.0,3.7
2169,20220401,0900,9.4,0.0,45.0,0.0,3.6
2170,20220401,1000,8.5,0.0,44.0,0.0,3.2
2171,20220401,1100,7.9,0.0,43.0,0.0,2.2
2172,20220401,1200,7.3,0.0,39.0,0.0,2.2
2173,20220401,1300,6.8,0.0,44.0,0.0,1.1
2174,20220401,1400,5.9,0.0,55.0,0.0,1.1
2175,20220401,1500,5.5,0.0,60.0,0.0,1.4
2176,20220401,1600,4.7,0.0,64.0,0.0,1.3
2177,20220401,1700,4.4,0.0,66.0,0.0,1.0
2178,20220401,1800,4.3,0.0,69.0,0.0,0.8
2179,20220401,1900,4.2,0.0,80.0,0.0,2.3
2180,20220401,2000,3.8,0.0,80.0,0.0,1.3
2181,20220401,2100,4.2,0.0,83.0,0.0,0.6
2182,20220401,2200,5.7,0.0,74.0,0.0,1.0
2183,20220401,2300,8.0,0.0,67.0,0.0,0.9
2184,20220402,0000,9.9,0.0,53.0,0.0,1.9
2185,20220402,0100,11.6,0.0,42.0,0.0,2.2
2186,20220402,0200,12.8,0.0,34.0,0.0,3.4
2187,20220402,0300,13.5,0.0,31.0,0.0,4.2
2188,20220402,0400,13.9,0.0,31.0,0.0,3.3
2189,20220402,0500,13.7,0.0,37.0,0.0,4.1
2190,20220402,0600,12.6,0.0,40.0,0.0,4.8
2191,20220402,0700,11.9,0.0,29.0,0.0,3.5
2192,20220402,0800,10.4,0.0,29.0,0.0,3.5
2193,20220402,0900,8.8,0.0,40.0,0.0,4.1
2194,20220402,1000,7.8,0.0,51.0,0.0,2.5
2195,20220402,1100,7.2,0.0,58.0,0.0,2.6
2196,20220402,1200,6.7,0.0,61.0,0.0,1.5
2197,20220402,1300,6.1,0.0,64.0,0.0,0.7
2198,20220402,1400,6.0,0.0,68.0,0.0,1.6
2199,20220402,1500,5.3,0.0,74.0,0.0,1.2
2200,20220402,1600,4.6,0.0,73.0,0.0,1.1
2201,20220402,1700,4.7,0.0,77.0,0.0,1.3
2202,20220402,1800,4.3,0.0,80.0,0.0,1.2
2203,20220402,1900,4.0,0.0,82.0,0.0,1.4
2204,20220402,2000,3.6,0.0,80.0,0.0,0.7
2205,20220402,2100,3.8,0.0,72.0,0.0,0.8
2206,20220402,2200,6.8,0.0,61.0,0.0,1.3
2207,20220402,2300,8.6,0.0,57.0,0.0,1.6
2208,20220403,0000,10.8,0.0,50.0,0.0,1.3
2209,20220403,0100,13.0,0.0,47.0,0.0,1.9
2210,20220403,0200,14.3,0.0,36.0,0.0,3.2
2211,20220403,0300,15.6,0.0,30.0,0.0,2.4
2212,20220403,0400,16.299999,0.0,27.0,0.0,3.5
2213,20220403,0500,16.799999,0.0,26.0,0.0,3.0
2214,20220403,0600,16.5,0.0,31.0,0.0,3.4
2215,20220403,0700,15.6,0.0,33.0,0.0,3.8
2216,20220403,0800,14.0,0.0,33.0,0.0,3.2
2217,20220403,0900,11.1,0.0,48.0,0.0,3.2
2218,20220403,1000,9.8,0.0,58.0,0.0,3.8
2219,20220403,1100,8.9,0.0,63.0,0.0,2.2
2220,20220403,1200,8.3,0.0,64.0,0.0,1.8
2221,20220403,1300,7.6,0.0,66.0,0.0,1.2
2222,20220403,1400,7.3,0.0,68.0,0.0,1.7
2223,20220403,1500,7.1,0.0,71.0,0.0,0.9
2224,20220403,1600,6.2,0.0,74.0,0.0,2.1
2225,20220403,1700,6.0,0.0,75.0,0.0,2.0
2226,20220403,1800,5.6,0.0,76.0,0.0,2.0
2227,20220403,1900,5.4,0.0,78.0,0.0,1.0
2228,20220403,2000,5.2,0.0,81.0,0.0,1.1
2229,20220403,2100,5.6,0.0,81.0,0.0,0.3
2230,20220403,2200,7.6,0.0,75.0,0.0,1.4
2231,20220403,2300,10.1,0.0,64.0,0.0,1.5
2232,20220404,0000,12.8,0.0,49.0,0.0,1.0
2233,20220404,0100,14.3,0.0,34.0,0.0,2.3
2234,20220404,0200,15.5,0.0,36.0,0.0,2.4
2235,20220404,0300,15.7,0.0,24.0,0.0,4.0
2236,20220404,0400,15.7,0.0,31.0,0.0,4.4
2237,20220404,0500,16.0,0.0,30.0,0.0,4.1
2238,20220404,0600,15.5,0.0,31.0,0.0,3.2
2239,20220404,0700,14.7,0.0,31.0,0.0,3.7
2240,20220404,0800,13.0,0.0,32.0,0.0,3.3
2241,20220404,0900,11.1,0.0,34.0,0.0,2.8
2242,20220404,1000,10.1,0.0,39.0,0.0,3.2
2243,20220404,1100,9.1,0.0,37.0,0.0,1.5
2244,20220404,1200,8.0,0.0,41.0,0.0,1.4
2245,20220404,1300,7.1,0.0,45.0,0.0,1.6
2246,20220404,1400,6.8,0.0,48.0,0.0,1.5
2247,20220404,1500,6.4,0.0,50.0,0.0,0.8
2248,20220404,1600,5.9,0.0,50.0,0.0,0.1
2249,20220404,1700,5.5,0.0,53.0,0.0,1.4
2250,20220404,1800,5.6,0.0,57.0,0.0,0.8
2251,20220404,1900,5.4,0.0,60.0,0.0,0.4
2252,20220404,2000,4.9,0.0,60.0,0.0,0.5
2253,20220404,2100,5.3,0.0,62.0,0.0,1.4
2254,20220404,2200,7.2,0.0,59.0,0.0,1.9
2255,20220404,2300,9.6,0.0,50.0,0.0,1.3
2256,20220405,0000,11.8,0.0,36.0,0.0,2.8
2257,20220405,0100,13.5,0.0,34.0,0.0,3.4
2258,20220405,0200,14.5,0.0,30.0,0.0,4.4
2259,20220405,0300,15.0,0.0,29.0,0.0,4.9
2260,20220405,0400,15.5,0.0,27.0,0.0,3.5
2261,20220405,0500,15.5,0.0,27.0,0.0,3.3
2262,20220405,0600,15.2,0.0,27.0,0.0,2.9
2263,20220405,0700,14.0,0.0,26.0,0.0,3.6
2264,20220405,0800,12.6,0.0,24.0,0.0,3.6
2265,20220405,0900,11.6,0.0,28.0,0.0,2.3
2266,20220405,1000,11.3,0.0,29.0,0.0,2.7
2267,20220405,1100,10.4,0.0,33.0,0.0,2.6
2268,20220405,1200,9.6,0.0,40.0,0.0,2.2
2269,20220405,1300,9.4,0.0,47.0,0.0,2.8
2270,20220405,1400,9.3,0.0,49.0,0.0,2.6
2271,20220405,1500,9.0,0.0,58.0,0.0,2.4
2272,20220405,1600,8.9,0.0,69.0,0.0,2.4
2273,20220405,1700,8.9,0.0,69.0,0.0,1.3
2274,20220405,1800,8.7,0.0,72.0,0.0,1.0
2275,20220405,1900,8.6,0.0,77.0,0.0,1.7
2276,20220405,2000,8.0,0.0,81.0,0.0,2.0
2277,20220405,2100,8.4,0.0,81.0,0.0,2.1
2278,20220405,2200,8.8,0.0,79.0,0.0,2.2
2279,20220405,2300,9.8,0.0,70.0,0.0,2.6
2280,20220406,0000,12.0,0.0,54.0,0.0,2.2
2281,20220406,0100,13.4,0.0,52.0,0.0,2.4
2282,20220406,0200,14.8,0.0,41.0,0.0,3.6
2283,20220406,0300,15.9,0.0,25.0,0.0,3.7
2284,20220406,0400,16.700001,0.0,20.0,0.0,3.2
2285,20220406,0500,16.5,0.0,27.0,0.0,2.9
2286,20220406,0600,16.299999,0.0,28.0,0.0,3.3
2287,20220406,0700,15.9,0.0,30.0,0.0,3.3
2288,20220406,0800,14.3,0.0,37.0,0.0,3.6
2289,20220406,0900,12.6,0.0,42.0,0.0,3.4
2290,20220406,1000,11.7,0.0,43.0,0.0,2.8
2291,20220406,1100,11.1,0.0,45.0,0.0,1.7
2292,20220406,1200,10.6,0.0,48.0,0.0,2.7
2293,20220406,1300,10.2,0.0,45.0,0.0,2.1
2294,20220406,1400,10.4,0.0,47.0,0.0,1.3
2295,20220406,1500,10.8,0.0,43.0,0.0,2.4
2296,20220406,1600,10.3,0.0,44.0,0.0,2.4
2297,20220406,1700,9.9,0.0,44.0,0.0,3.0
2298,20220406,1800,9.5,0.0,44.0,0.0,2.1
2299,20220406,1900,9.2,0.0,48.0,0.0,2.3
2300,20220406,2000,8.9,0.0,53.0,0.0,2.6
2301,20220406,2100,8.8,0.0,55.0,0.0,2.3
2302,20220406,2200,9.2,0.0,53.0,0.0,2.3
2303,20220406,2300,10.9,0.0,46.0,0.0,2.3
2304,20220407,0000,12.8,0.0,39.0,0.0,2.9
2305,20220407,0100,14.1,0.0,34.0,0.0,3.5
2306,20220407,0200,14.9,0.0,32.0,0.0,5.2
2307,20220407,0300,15.3,0.0,29.0,0.0,4.1
2308,20220407,0400,14.9,0.0,33.0,0.0,5.2
2309,20220407,0500,15.1,0.0,32.0,0.0,3.9
2310,20220407,0600,13.4,0.0,26.0,0.0,7.1
2311,20220407,0700,13.0,0.0,23.0,0.0,4.0
2312,20220407,0800,11.9,0.0,23.0,0.0,3.3
2313,20220407,0900,10.2,0.0,36.0,0.0,4.3
2314,20220407,1000,9.1,0.0,53.0,0.0,2.8
2315,20220407,1100,8.7,0.0,55.0,0.0,2.3
2316,20220407,1200,8.2,0.0,62.0,0.0,2.6
2317,20220407,1300,7.6,0.0,65.0,0.0,1.8
2318,20220407,1400,7.4,0.0,67.0,0.0,1.8
2319,20220407,1500,7.0,0.0,70.0,0.0,0.8
2320,20220407,1600,6.5,0.0,75.0,0.0,1.8
2321,20220407,1700,6.1,0.0,76.0,0.0,0.5
2322,20220407,1800,5.9,0.0,76.0,0.0,1.4
2323,20220407,1900,5.6,0.0,79.0,0.0,1.1
2324,20220407,2000,5.2,0.0,80.0,0.0,2.2
2325,20220407,2100,6.0,0.0,77.0,0.0,2.5
2326,20220407,2200,8.4,0.0,68.0,0.0,2.5
2327,20220407,2300,10.8,0.0,56.0,0.0,0.9
2328,20220408,0000,13.1,0.0,49.0,0.0,1.1
2329,20220408,0100,14.9,0.0,38.0,0.0,2.2
2330,20220408,0200,17.1,0.0,31.0,0.0,2.5
2331,20220408,0300,18.200001,0.0,28.0,0.0,3.3
2332,20220408,0400,19.200001,0.0,27.0,0.0,4.1
2333,20220408,0500,19.799999,0.0,29.0,0.0,3.2
2334,20220408,0600,19.700001,0.0,32.0,0.0,3.8
2335,20220408,0700,19.200001,0.0,31.0,0.0,3.1
2336,20220408,0800,18.200001,0.0,32.0,0.0,2.9
2337,20220408,0900,16.299999,0.0,34.0,0.0,2.1
2338,20220408,1000,15.1,0.0,35.0,0.0,0.4
2339,20220408,1100,14.0,0.0,40.0,0.0,1.0
2340,20220408,1200,13.3,0.0,45.0,0.0,1.4
2341,20220408,1300,13.4,0.0,42.0,0.0,1.5
2342,20220408,1400,12.8,0.0,43.0,0.0,1.0
2343,20220408,1500,13.1,0.0,40.0,0.0,1.4
2344,20220408,1600,12.6,0.0,45.0,0.0,1.9
2345,20220408,1700,13.1,0.0,40.0,0.0,0.0
2346,20220408,1800,13.7,0.0,38.0,0.0,2.2
2347,20220408,1900,13.8,0.0,39.0,0.0,2.2
2348,20220408,2000,13.4,0.0,42.0,0.0,2.0
2349,20220408,2100,13.2,0.0,45.0,1.0,0.6
2350,20220408,2200,12.9,0.5,68.0,0.0,2.4
2351,20220408,2300,15.0,0.0,60.0,0.0,1.3
2352,20220409,0000,18.0,0.0,47.0,0.0,2.9
2353,20220409,0100,19.6,0.0,42.0,0.0,4.9
2354,20220409,0200,21.5,0.0,41.0,0.0,5.8
2355,20220409,0300,23.1,0.0,37.0,0.0,4.4
2356,20220409,0400,24.1,0.0,35.0,0.0,3.9
2357,20220409,0500,23.9,0.0,35.0,0.0,4.8
2358,20220409,0600,23.200001,0.0,36.0,0.0,5.0
2359,20220409,0700,22.4,0.0,39.0,0.0,4.3
2360,20220409,0800,20.799999,0.0,41.0,0.0,4.8
2361,20220409,0900,19.1,0.0,45.0,0.0,5.4
2362,20220409,1000,18.299999,0.0,44.0,0.0,4.3
2363,20220409,1100,18.0,0.0,46.0,0.0,3.2
2364,20220409,1200,17.5,0.0,46.0,0.0,3.1
2365,20220409,1300,17.1,0.0,47.0,0.0,2.8
2366,20220409,1400,15.9,0.0,49.0,0.0,0.7
2367,20220409,1500,15.0,0.0,52.0,0.0,1.8
2368,20220409,1600,-50.0,-1.0,-1.0,-1.0,-1.0
2369,20220409,1700,-50.0,-1.0,-1.0,-1.0,-1.0
2370,20220409,1800,13.6,0.0,52.0,0.0,0.8
2371,20220409,1900,13.1,0.0,56.0,0.0,0.2
2372,20220409,2000,12.7,0.0,57.0,0.0,0.4
2373,20220409,2100,13.3,0.0,57.0,0.0,1.0
2374,20220409,2200,15.5,0.0,54.0,0.0,1.8
2375,20220409,2300,17.9,0.0,46.0,0.0,2.5
2376,20220410,0000,19.9,0.0,40.0,0.0,1.8
2377,20220410,0100,21.700001,0.0,34.0,0.0,2.3
2378,20220410,0200,22.6,0.0,29.0,0.0,3.4
2379,20220410,0300,23.799999,0.0,29.0,0.0,3.1
2380,20220410,0400,24.299999,0.0,26.0,0.0,3.5
2381,20220410,0500,24.799999,0.0,24.0,0.0,3.6
2382,20220410,0600,24.1,0.0,31.0,0.0,3.6
2383,20220410,0700,22.9,0.0,34.0,0.0,4.1
2384,20220410,0800,20.9,0.0,37.0,0.0,3.6
2385,20220410,0900,18.299999,0.0,53.0,0.0,3.7
2386,20220410,1000,17.299999,0.0,56.0,0.0,2.4
2387,20220410,1100,16.4,0.0,59.0,0.0,1.1
2388,20220410,1200,16.0,0.0,60.0,0.0,0.7
2389,20220410,1300,15.2,0.0,61.0,0.0,1.4
2390,20220410,1400,15.1,0.0,62.0,0.0,1.3
2391,20220410,1500,14.5,0.0,66.0,0.0,1.3
2392,20220410,1600,14.2,0.0,66.0,0.0,1.6
2393,20220410,1700,13.9,0.0,69.0,0.0,1.9
2394,20220410,1800,13.8,0.0,68.0,0.0,1.7
2395,20220410,1900,13.7,0.0,70.0,0.0,1.2
2396,20220410,2000,13.7,0.0,71.0,0.0,2.8
2397,20220410,2100,14.4,0.0,69.0,0.0,1.9
2398,20220410,2200,15.8,0.0,66.0,0.0,1.9
2399,20220410,2300,18.9,0.0,57.0,0.0,2.2
2400,20220411,0000,21.299999,0.0,52.0,0.0,2.0
2401,20220411,0100,22.799999,0.0,49.0,0.0,2.5
2402,20220411,0200,24.0,0.0,46.0,0.0,2.6
2403,20220411,0300,25.5,0.0,42.0,0.0,3.1
2404,20220411,0400,26.299999,0.0,37.0,0.0,3.1
2405,20220411,0500,26.299999,0.0,36.0,0.0,2.9
2406,20220411,0600,26.299999,0.0,38.0,0.0,3.4
2407,20220411,0700,25.200001,0.0,45.0,0.0,3.6
2408,20220411,0800,23.700001,0.0,54.0,0.0,3.3
2409,20220411,0900,21.799999,0.0,63.0,0.0,3.1
2410,20220411,1000,20.200001,0.0,68.0,0.0,2.1
2411,20220411,1100,19.200001,0.0,72.0,0.0,2.2
2412,20220411,1200,18.5,0.0,76.0,0.0,2.3
2413,20220411,1300,18.0,0.0,78.0,0.0,1.9
2414,20220411,1400,17.799999,0.0,83.0,0.0,2.6
2415,20220411,1500,17.9,0.0,86.0,0.0,2.8
2416,20220411,1600,17.700001,0.0,86.0,0.0,2.6
2417,20220411,1700,17.5,0.1,87.0,1.0,2.3
2418,20220411,1800,17.4,0.0,87.0,0.0,1.5
2419,20220411,1900,17.299999,0.0,87.0,0.0,0.3
2420,20220411,2000,17.6,0.0,84.0,0.0,1.7
2421,20220411,2100,17.700001,0.0,85.0,0.0,2.5
2422,20220411,2200,18.0,0.0,83.0,0.0,3.0
2423,20220411,2300,19.0,0.0,78.0,0.0,2.3
2424,20220412,0000,20.299999,0.0,63.0,0.0,1.3
2425,20220412,0100,20.5,0.0,63.0,0.0,2.0
2426,20220412,0200,22.1,0.0,56.0,0.0,1.6
2427,20220412,0300,25.1,0.0,56.0,0.0,2.7
2428,20220412,0400,25.200001,0.0,46.0,0.0,1.3
2429,20220412,0500,25.9,0.0,53.0,0.0,3.4
2430,20220412,0600,25.5,0.0,54.0,0.0,3.8
2431,20220412,0700,21.1,0.0,72.0,0.0,5.3
2432,20220412,0800,17.4,0.0,85.0,0.0,5.2
2433,20220412,0900,16.9,0.0,86.0,0.0,3.1
2434,20220412,1000,17.0,0.0,85.0,0.0,1.5
2435,20220412,1100,17.200001,0.1,88.0,1.0,1.6
2436,20220412,1200,17.0,0.4,88.0,1.0,3.8
2437,20220412,1300,16.4,0.0,87.0,0.0,2.4
2438,20220412,1400,15.8,0.0,87.0,0.0,2.0
2439,20220412,1500,15.8,0.0,89.0,0.0,1.1
2440,20220412,1600,15.7,0.6,93.0,1.0,1.7
2441,20220412,1700,15.4,0.3,93.0,1.0,2.1
2442,20220412,1800,15.4,0.1,93.0,1.0,2.0
2443,20220412,1900,14.7,0.1,92.0,1.0,3.1
2444,20220412,2000,13.7,0.1,92.0,1.0,4.7
2445,20220412,2100,13.6,0.1,90.0,0.0,3.7
2446,20220412,2200,13.4,0.0,85.0,0.0,4.3
2447,20220412,2300,13.7,0.0,80.0,0.0,3.9
2448,20220413,0000,13.5,0.0,74.0,0.0,4.4
2449,20220413,0100,13.3,0.0,71.0,0.0,6.0
2450,20220413,0200,13.3,0.0,68.0,0.0,5.7
2451,20220413,0300,12.8,0.0,65.0,0.0,5.6
2452,20220413,0400,12.2,0.0,55.0,0.0,6.1
2453,20220413,0500,12.3,0.0,56.0,0.0,6.8
2454,20220413,0600,12.3,0.0,58.0,0.0,5.8
2455,20220413,0700,12.3,0.0,58.0,0.0,4.2
2456,20220413,0800,12.3,0.0,58.0,0.0,4.5
2457,20220413,0900,12.2,0.0,59.0,0.0,4.6
2458,20220413,1000,12.2,0.0,59.0,0.0,5.4
2459,20220413,1100,12.1,0.0,57.0,0.0,4.8
2460,20220413,1200,12.0,0.0,51.0,0.0,6.0
2461,20220413,1300,12.1,0.0,49.0,0.0,5.6
2462,20220413,1400,12.1,0.0,48.0,0.0,4.9
2463,20220413,1500,12.3,0.0,49.0,0.0,4.6
2464,20220413,1600,12.2,0.0,48.0,0.0,4.2
2465,20220413,1700,12.2,0.0,48.0,0.0,3.8
2466,20220413,1800,12.2,0.0,46.0,0.0,3.7
2467,20220413,1900,12.1,0.0,48.0,0.0,4.7
2468,20220413,2000,11.8,0.0,52.0,0.0,4.7
2469,20220413,2100,11.9,0.0,56.0,0.0,4.6
2470,20220413,2200,12.1,0.0,63.0,0.0,5.8
2471,20220413,2300,12.3,0.0,66.0,0.0,5.1
2472,20220414,0000,12.4,0.0,63.0,0.0,4.1
2473,20220414,0100,13.4,0.0,59.0,0.0,4.6
2474,20220414,0200,14.2,0.0,56.0,0.0,5.0
2475,20220414,0300,14.9,0.0,54.0,0.0,3.6
2476,20220414,0400,15.3,0.0,52.0,0.0,4.2
2477,20220414,0500,15.3,0.0,50.0,0.0,2.8
2478,20220414,0600,15.0,0.0,51.0,0.0,2.9
2479,20220414,0700,15.2,0.0,49.0,0.0,3.5
2480,20220414,0800,14.8,0.0,49.0,0.0,2.5
2481,20220414,0900,13.8,0.0,50.0,0.0,3.3
2482,20220414,1000,13.3,0.0,51.0,0.0,2.7
2483,20220414,1100,13.0,0.0,52.0,0.0,3.4
2484,20220414,1200,12.5,0.0,53.0,0.0,3.0
2485,20220414,1300,11.7,0.0,54.0,0.0,3.5
